match_id,match_time,bo,team1_id,team1,team2_id,team2,event_id,event_name,event_logo,event_start_time,event_end_time,score1,score2,status
csgo_mc_2393379,2026-04-21 21:45:00,3,hltv_team_13714,Donstu,csgo_tm_9735,Lilmix,csgo_tt_9139, CCT 2026 挑战者 欧洲 第1季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7hdg6cconkpudhr49tg.png,2026-04-18 00:00:00,2026-04-26 23:59:59,0,0,1
csgo_mc_2393380,2026-04-21 21:45:00,3,hltv_team_13568,eLITenergy,csgo_tm_6089,TLR,csgo_tt_9139, CCT 2026 挑战者 欧洲 第1季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7hdg6cconkpudhr49tg.png,2026-04-18 00:00:00,2026-04-26 23:59:59,0,0,1
csgo_mc_2393187,2026-04-21 22:00:00,3,hltv_team_12818,FT,hltv_team_12609,Lavked,csgo_tt_9120,NODWIN Clutch 系列 7,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d3aacfcconkqbk3bnqo0.png,2026-04-14 00:00:00,2026-04-28 06:00:00,0,0,0
csgo_mc_2393303,2026-04-21 23:00:00,3,hltv_team_13314,KOLESIE,hltv_team_12474,Alliance,csgo_tt_9132,Tipsport 征服布拉格 2026,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7bheo4conkpudhr3rs0.png,2026-04-12 00:00:00,2026-04-29 23:59:59,0,0,0
csgo_mc_2393305,2026-04-22 01:30:00,3,csgo_tm_4991,FNC,hltv_team_13741,Qual4,csgo_tt_9132,Tipsport 征服布拉格 2026,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7bheo4conkpudhr3rs0.png,2026-04-12 00:00:00,2026-04-29 23:59:59,0,0,0
csgo_mc_2393188,2026-04-22 16:00:00,3,,TBD,,TBD,csgo_tt_9120,NODWIN Clutch 系列 7,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d3aacfcconkqbk3bnqo0.png,2026-04-14 00:00:00,2026-04-28 06:00:00,0,0,0
cg_mc_manual_2027,2026-04-22 18:00:00,1,cg_tm_sf5e_dict_135542,jzxsports,cg_tm_manual_237,Kz5,cg_tt_20260420121525kkrn4,5E青藤联赛S1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7iqg3sconkpudhr4bq0.png,2026-04-20 00:00:00,2026-04-26 23:59:59,0,0,0
cg_mc_manual_2028,2026-04-22 18:00:00,1,cg_tm_sf5e_dict_81691,SNG,cg_tm_manual_238,西游电竞,cg_tt_20260420121525kkrn4,5E青藤联赛S1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7iqg3sconkpudhr4bq0.png,2026-04-20 00:00:00,2026-04-26 23:59:59,0,0,0
cg_mc_manual_2032,2026-04-22 18:00:00,1,cg_tm_sf5e_dict_136588,IF G,cg_tm_sf5e_dict_120915,DQZS.T,cg_tt_20260420121525kkrn4,5E青藤联赛S1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7iqg3sconkpudhr4bq0.png,2026-04-20 00:00:00,2026-04-26 23:59:59,0,0,0
csgo_mc_2393381,2026-04-22 19:00:00,3,,TBD,,TBD,csgo_tt_9139, CCT 2026 挑战者 欧洲 第1季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7hdg6cconkpudhr49tg.png,2026-04-18 00:00:00,2026-04-26 23:59:59,0,0,0
csgo_mc_2393382,2026-04-22 19:00:00,3,,TBD,,TBD,csgo_tt_9139, CCT 2026 挑战者 欧洲 第1季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7hdg6cconkpudhr49tg.png,2026-04-18 00:00:00,2026-04-26 23:59:59,0,0,0
csgo_mc_2393189,2026-04-22 19:00:00,3,,TBD,,TBD,csgo_tt_9120,NODWIN Clutch 系列 7,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d3aacfcconkqbk3bnqo0.png,2026-04-14 00:00:00,2026-04-28 06:00:00,0,0,0
cg_mc_manual_2029,2026-04-22 19:00:00,1,cg_tm_sf5e_dict_136608,K9,cg_tm_manual_237,Kz5,cg_tt_20260420121525kkrn4,5E青藤联赛S1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7iqg3sconkpudhr4bq0.png,2026-04-20 00:00:00,2026-04-26 23:59:59,0,0,0
cg_mc_manual_2030,2026-04-22 19:00:00,1,cg_tm_sf5e_dict_120915,DQZS.T,cg_tm_sf5e_dict_81691,SNG,cg_tt_20260420121525kkrn4,5E青藤联赛S1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7iqg3sconkpudhr4bq0.png,2026-04-20 00:00:00,2026-04-26 23:59:59,0,0,0
cg_mc_manual_2031,2026-04-22 19:00:00,1,cg_tm_sf5e_dict_135542,jzxsports,cg_tm_sf5e_dict_124599,RAELIX ,cg_tt_20260420121525kkrn4,5E青藤联赛S1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7iqg3sconkpudhr4bq0.png,2026-04-20 00:00:00,2026-04-26 23:59:59,0,0,0
cg_mc_manual_2033,2026-04-22 20:00:00,1,cg_tm_sf5e_dict_81691,SNG,cg_tm_sf5e_dict_124599,RAELIX ,cg_tt_20260420121525kkrn4,5E青藤联赛S1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7iqg3sconkpudhr4bq0.png,2026-04-20 00:00:00,2026-04-26 23:59:59,0,0,0
cg_mc_manual_2034,2026-04-22 20:00:00,1,cg_tm_sf5e_dict_132234,7-YOUNG,cg_tm_sf5e_dict_136608,K9,cg_tt_20260420121525kkrn4,5E青藤联赛S1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7iqg3sconkpudhr4bq0.png,2026-04-20 00:00:00,2026-04-26 23:59:59,0,0,0
cg_mc_manual_2035,2026-04-22 20:00:00,1,cg_tm_sf5e_dict_135542,jzxsports,cg_tm_manual_238,西游电竞,cg_tt_20260420121525kkrn4,5E青藤联赛S1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7iqg3sconkpudhr4bq0.png,2026-04-20 00:00:00,2026-04-26 23:59:59,0,0,0
csgo_mc_2393456,2026-04-22 21:00:00,3,hltv_team_13594,CYBERSHOKE Prospects,csgo_tm_11553,Dripmen,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393457,2026-04-22 21:00:00,3,hltv_team_13573,ex-Zero Tenacity,hltv_team_13552,Endless Journey,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393459,2026-04-22 21:00:00,3,hltv_team_13715,Hashiras,hltv_team_12834,RUSTEC,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393461,2026-04-22 21:00:00,3,hltv_team_12194,Rune Eaters,hltv_team_13643,rottweilers,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393462,2026-04-22 21:00:00,3,hltv_team_12366,Aurora YB,csgo_tm_11018,Megoshort,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393463,2026-04-22 21:00:00,3,hltv_team_13791,Julie&Cie,csgo_tm_10254,BIG.A,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393460,2026-04-22 21:00:00,3,,TBD,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393458,2026-04-22 21:00:00,3,hltv_team_13668,Atreides,hltv_team_13181,BASEMENT BOYS,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393383,2026-04-22 21:45:00,3,,TBD,,TBD,csgo_tt_9139, CCT 2026 挑战者 欧洲 第1季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7hdg6cconkpudhr49tg.png,2026-04-18 00:00:00,2026-04-26 23:59:59,0,0,0
csgo_mc_2393384,2026-04-22 21:45:00,3,,TBD,,TBD,csgo_tt_9139, CCT 2026 挑战者 欧洲 第1季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7hdg6cconkpudhr49tg.png,2026-04-18 00:00:00,2026-04-26 23:59:59,0,0,0
csgo_mc_2393190,2026-04-22 22:00:00,3,,TBD,,TBD,csgo_tt_9120,NODWIN Clutch 系列 7,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d3aacfcconkqbk3bnqo0.png,2026-04-14 00:00:00,2026-04-28 06:00:00,0,0,0
csgo_mc_2393306,2026-04-22 23:00:00,3,,TBD,,TBD,csgo_tt_9132,Tipsport 征服布拉格 2026,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7bheo4conkpudhr3rs0.png,2026-04-12 00:00:00,2026-04-29 23:59:59,0,0,0
csgo_mc_2393442,2026-04-23 00:00:00,3,csgo_tm_9996,9z,hltv_team_13756,Alka,csgo_tt_9142,BB RUSH B Summit 第3赛季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d5e5ofkconkpudhr3g00.png,2026-04-22 00:00:00,2026-04-26 23:59:59,0,0,0
csgo_mc_2393464,2026-04-23 01:00:00,3,hltv_team_13690,zajezdzacze,csgo_tm_9735,Lilmix,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393467,2026-04-23 01:00:00,3,hltv_team_12889,G2 Ares,hltv_team_13714,Donstu,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393466,2026-04-23 01:00:00,3,hltv_team_13524,OLDBOYS,csgo_tm_10867,MASONIC,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393468,2026-04-23 01:00:00,3,hltv_team_13775,playersclub,hltv_team_13340,CSDIILIT,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393465,2026-04-23 01:00:00,3,hltv_team_13364,Famalicão,csgo_tm_11129,Bankapepsi,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393470,2026-04-23 01:00:00,3,hltv_team_12745,brazylijski luz,hltv_team_13776,Just Players,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393471,2026-04-23 01:00:00,3,hltv_team_13789,Subtop De France,hltv_team_13528,Misa,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393469,2026-04-23 01:00:00,3,csgo_tm_6810,aimclub,hltv_team_13450,yngods,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393307,2026-04-23 01:30:00,3,,TBD,,TBD,csgo_tt_9132,Tipsport 征服布拉格 2026,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7bheo4conkpudhr3rs0.png,2026-04-12 00:00:00,2026-04-29 23:59:59,0,0,0
csgo_mc_2393443,2026-04-23 03:00:00,3,hltv_team_13726,METANOIA Wolves,hltv_team_13413,Vasco,csgo_tt_9142,BB RUSH B Summit 第3赛季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d5e5ofkconkpudhr3g00.png,2026-04-22 00:00:00,2026-04-26 23:59:59,0,0,0
csgo_mc_2393444,2026-04-23 06:00:00,3,hltv_team_12468,Legacy,hltv_team_13471,ALZON,csgo_tt_9142,BB RUSH B Summit 第3赛季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d5e5ofkconkpudhr3g00.png,2026-04-22 00:00:00,2026-04-26 23:59:59,0,0,0
csgo_mc_2393445,2026-04-23 09:00:00,3,csgo_tm_6033,Keyd,csgo_tm_6788,Crashers,csgo_tt_9142,BB RUSH B Summit 第3赛季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d5e5ofkconkpudhr3g00.png,2026-04-22 00:00:00,2026-04-26 23:59:59,0,0,0
cg_mc_manual_2036,2026-04-23 18:00:00,1,cg_tm_sf5e_dict_136588,IF G,cg_tm_sf5e_dict_135542,jzxsports,cg_tt_20260420121525kkrn4,5E青藤联赛S1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7iqg3sconkpudhr4bq0.png,2026-04-20 00:00:00,2026-04-26 23:59:59,0,0,0
cg_mc_manual_2037,2026-04-23 18:00:00,1,cg_tm_sf5e_dict_132234,7-YOUNG,cg_tm_sf5e_dict_81691,SNG,cg_tt_20260420121525kkrn4,5E青藤联赛S1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7iqg3sconkpudhr4bq0.png,2026-04-20 00:00:00,2026-04-26 23:59:59,0,0,0
cg_mc_manual_2038,2026-04-23 18:00:00,1,cg_tm_sf5e_dict_136608,K9,cg_tm_manual_238,西游电竞,cg_tt_20260420121525kkrn4,5E青藤联赛S1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7iqg3sconkpudhr4bq0.png,2026-04-20 00:00:00,2026-04-26 23:59:59,0,0,0
csgo_mc_2393385,2026-04-23 19:00:00,3,,TBD,,TBD,csgo_tt_9139, CCT 2026 挑战者 欧洲 第1季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7hdg6cconkpudhr49tg.png,2026-04-18 00:00:00,2026-04-26 23:59:59,0,0,0
csgo_mc_2393386,2026-04-23 19:00:00,3,,TBD,,TBD,csgo_tt_9139, CCT 2026 挑战者 欧洲 第1季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7hdg6cconkpudhr49tg.png,2026-04-18 00:00:00,2026-04-26 23:59:59,0,0,0
cg_mc_manual_2039,2026-04-23 19:00:00,1,cg_tm_sf5e_dict_136588,IF G,cg_tm_sf5e_dict_81691,SNG,cg_tt_20260420121525kkrn4,5E青藤联赛S1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7iqg3sconkpudhr4bq0.png,2026-04-20 00:00:00,2026-04-26 23:59:59,0,0,0
cg_mc_manual_2040,2026-04-23 19:00:00,1,cg_tm_sf5e_dict_135542,jzxsports,cg_tm_sf5e_dict_120915,DQZS.T,cg_tt_20260420121525kkrn4,5E青藤联赛S1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7iqg3sconkpudhr4bq0.png,2026-04-20 00:00:00,2026-04-26 23:59:59,0,0,0
cg_mc_manual_2041,2026-04-23 19:00:00,1,cg_tm_sf5e_dict_136608,K9,cg_tm_sf5e_dict_124599,RAELIX ,cg_tt_20260420121525kkrn4,5E青藤联赛S1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7iqg3sconkpudhr4bq0.png,2026-04-20 00:00:00,2026-04-26 23:59:59,0,0,0
csgo_mc_2393410,2026-04-23 20:00:00,3,csgo_tm_11811,Monte,hltv_team_12916,Betclic,csgo_tt_8956,CCT 全球总决赛 2026,https://oss.5eplay.com/sport/csgo/event/7517.png,2026-04-24 18:00:00,2026-04-26 18:00:00,0,0,0
cg_mc_manual_2042,2026-04-23 20:00:00,1,cg_tm_manual_238,西游电竞,cg_tm_sf5e_dict_124599,RAELIX ,cg_tt_20260420121525kkrn4,5E青藤联赛S1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7iqg3sconkpudhr4bq0.png,2026-04-20 00:00:00,2026-04-26 23:59:59,0,0,0
cg_mc_manual_2043,2026-04-23 20:00:00,1,cg_tm_sf5e_dict_136608,K9,cg_tm_sf5e_dict_120915,DQZS.T,cg_tt_20260420121525kkrn4,5E青藤联赛S1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7iqg3sconkpudhr4bq0.png,2026-04-20 00:00:00,2026-04-26 23:59:59,0,0,0
cg_mc_manual_2044,2026-04-23 20:00:00,1,cg_tm_sf5e_dict_132234,7-YOUNG,cg_tm_manual_237,Kz5,cg_tt_20260420121525kkrn4,5E青藤联赛S1,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7iqg3sconkpudhr4bq0.png,2026-04-20 00:00:00,2026-04-26 23:59:59,0,0,0
csgo_mc_2393476,2026-04-23 21:00:00,3,csgo_tm_4991,FNC,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393477,2026-04-23 21:00:00,3,hltv_team_13403,TNC,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393478,2026-04-23 21:00:00,3,csgo_tm_11446,Leo,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393479,2026-04-23 21:00:00,3,csgo_tm_11251,EF,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393473,2026-04-23 21:00:00,3,csgo_tm_6089,TLR,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393472,2026-04-23 21:00:00,3,hltv_team_13355,Nemesis,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393474,2026-04-23 21:00:00,3,hltv_team_13173,Phantom,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393475,2026-04-23 21:00:00,3,hltv_team_13808,Walczaki,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393387,2026-04-23 21:45:00,3,,TBD,,TBD,csgo_tt_9139, CCT 2026 挑战者 欧洲 第1季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7hdg6cconkpudhr49tg.png,2026-04-18 00:00:00,2026-04-26 23:59:59,0,0,0
csgo_mc_2393388,2026-04-23 21:45:00,3,hltv_team_12834,RUSTEC,,TBD,csgo_tt_9139, CCT 2026 挑战者 欧洲 第1季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7hdg6cconkpudhr49tg.png,2026-04-18 00:00:00,2026-04-26 23:59:59,0,0,0
csgo_mc_2393411,2026-04-23 23:00:00,3,csgo_tm_7532,BIG,csgo_tm_8474,100 Thieves,csgo_tt_8956,CCT 全球总决赛 2026,https://oss.5eplay.com/sport/csgo/event/7517.png,2026-04-24 18:00:00,2026-04-26 18:00:00,0,0,0
csgo_mc_2393308,2026-04-23 23:00:00,3,,TBD,,TBD,csgo_tt_9132,Tipsport 征服布拉格 2026,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7bheo4conkpudhr3rs0.png,2026-04-12 00:00:00,2026-04-29 23:59:59,0,0,0
csgo_mc_2393446,2026-04-24 00:00:00,3,,TBD,,TBD,csgo_tt_9142,BB RUSH B Summit 第3赛季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d5e5ofkconkpudhr3g00.png,2026-04-22 00:00:00,2026-04-26 23:59:59,0,0,0
csgo_mc_2393481,2026-04-24 01:00:00,3,csgo_tm_11609,Genone,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393480,2026-04-24 01:00:00,3,hltv_team_13619,BET-M,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393482,2026-04-24 01:00:00,3,hltv_team_12609,Lavked,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393483,2026-04-24 01:00:00,3,hltv_team_13214,SPARTA,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393484,2026-04-24 01:00:00,3,hltv_team_13617,ex-RUBY,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
