match_id,match_time,bo,team1_id,team1,team2_id,team2,event_id,event_name,event_logo,event_start_time,event_end_time,score1,score2,status
csgo_mc_2393584,2026-04-28 21:00:00,3,,TBD,,TBD,csgo_tt_9128, ESL 挑战者联赛 S51 亚洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393585,2026-04-28 21:00:00,3,,TBD,,TBD,csgo_tt_9128, ESL 挑战者联赛 S51 亚洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393586,2026-04-28 21:00:00,3,,TBD,,TBD,csgo_tt_9128, ESL 挑战者联赛 S51 亚洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393587,2026-04-28 21:00:00,3,,TBD,,TBD,csgo_tt_9128, ESL 挑战者联赛 S51 亚洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393315,2026-04-28 23:00:00,3,,TBD,,TBD,csgo_tt_9132,Tipsport 征服布拉格 2026,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7bheo4conkpudhr3rs0.png,2026-04-12 00:00:00,2026-04-29 23:59:59,0,0,0
csgo_mc_2393536,2026-04-29 01:00:00,3,,TBD,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393537,2026-04-29 01:00:00,3,,TBD,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393538,2026-04-29 01:00:00,3,,TBD,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393539,2026-04-29 01:00:00,3,,TBD,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393316,2026-04-29 01:30:00,3,,TBD,,TBD,csgo_tt_9132,Tipsport 征服布拉格 2026,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7bheo4conkpudhr3rs0.png,2026-04-12 00:00:00,2026-04-29 23:59:59,0,0,0
csgo_mc_2393614,2026-04-29 05:00:00,3,,TBD,,TBD,csgo_tt_9130, ESL 挑战者联赛 S51 南美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 09:00:00,0,0,0
csgo_mc_2393615,2026-04-29 05:00:00,3,,TBD,,TBD,csgo_tt_9130, ESL 挑战者联赛 S51 南美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 09:00:00,0,0,0
csgo_mc_2393616,2026-04-29 05:00:00,3,,TBD,,TBD,csgo_tt_9130, ESL 挑战者联赛 S51 南美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 09:00:00,0,0,0
csgo_mc_2393617,2026-04-29 05:00:00,3,,TBD,,TBD,csgo_tt_9130, ESL 挑战者联赛 S51 南美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 09:00:00,0,0,0
csgo_mc_2393644,2026-04-29 09:00:00,3,,TBD,,TBD,csgo_tt_9131, ESL 挑战者联赛 S51 北美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 12:00:00,0,0,0
csgo_mc_2393645,2026-04-29 09:00:00,3,,TBD,,TBD,csgo_tt_9131, ESL 挑战者联赛 S51 北美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 12:00:00,0,0,0
csgo_mc_2393646,2026-04-29 09:00:00,3,,TBD,,TBD,csgo_tt_9131, ESL 挑战者联赛 S51 北美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 12:00:00,0,0,0
csgo_mc_2393647,2026-04-29 09:00:00,3,,TBD,,TBD,csgo_tt_9131, ESL 挑战者联赛 S51 北美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 12:00:00,0,0,0
csgo_mc_2393558,2026-04-29 17:00:00,3,,TBD,,TBD,csgo_tt_9127, ESL 挑战者联赛 S51 大洋洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393560,2026-04-29 17:00:00,3,,TBD,,TBD,csgo_tt_9127, ESL 挑战者联赛 S51 大洋洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393559,2026-04-29 17:00:00,3,,TBD,,TBD,csgo_tt_9127, ESL 挑战者联赛 S51 大洋洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393561,2026-04-29 17:00:00,3,,TBD,,TBD,csgo_tt_9127, ESL 挑战者联赛 S51 大洋洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393588,2026-04-29 21:00:00,3,,TBD,,TBD,csgo_tt_9128, ESL 挑战者联赛 S51 亚洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393589,2026-04-29 21:00:00,3,,TBD,,TBD,csgo_tt_9128, ESL 挑战者联赛 S51 亚洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393590,2026-04-29 21:00:00,3,,TBD,,TBD,csgo_tt_9128, ESL 挑战者联赛 S51 亚洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393591,2026-04-29 21:00:00,3,,TBD,,TBD,csgo_tt_9128, ESL 挑战者联赛 S51 亚洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393317,2026-04-29 23:00:00,3,,TBD,,TBD,csgo_tt_9132,Tipsport 征服布拉格 2026,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7bheo4conkpudhr3rs0.png,2026-04-12 00:00:00,2026-04-29 23:59:59,0,0,0
csgo_mc_2393319,2026-04-29 23:00:00,3,csgo_tm_9565,Vitality,hltv_team_13286,FUT,csgo_tt_8250,BLAST对抗赛 2026 S1 ,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d08anc4conkt3lege7dg.png,2026-04-29 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393540,2026-04-30 01:00:00,3,,TBD,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393541,2026-04-30 01:00:00,3,,TBD,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393542,2026-04-30 01:00:00,3,,TBD,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393543,2026-04-30 01:00:00,3,,TBD,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393318,2026-04-30 01:30:00,3,,TBD,,TBD,csgo_tt_9132,Tipsport 征服布拉格 2026,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d7bheo4conkpudhr3rs0.png,2026-04-12 00:00:00,2026-04-29 23:59:59,0,0,0
csgo_mc_2393320,2026-04-30 01:30:00,3,csgo_tm_6665,Astralis,csgo_tm_5995,G2,csgo_tt_8250,BLAST对抗赛 2026 S1 ,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d08anc4conkt3lege7dg.png,2026-04-29 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393321,2026-04-30 04:00:00,3,csgo_tm_4608,NAVI,csgo_tm_6667,FaZe,csgo_tt_8250,BLAST对抗赛 2026 S1 ,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d08anc4conkt3lege7dg.png,2026-04-29 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393618,2026-04-30 05:00:00,3,,TBD,,TBD,csgo_tt_9130, ESL 挑战者联赛 S51 南美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 09:00:00,0,0,0
csgo_mc_2393619,2026-04-30 05:00:00,3,,TBD,,TBD,csgo_tt_9130, ESL 挑战者联赛 S51 南美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 09:00:00,0,0,0
csgo_mc_2393620,2026-04-30 05:00:00,3,,TBD,,TBD,csgo_tt_9130, ESL 挑战者联赛 S51 南美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 09:00:00,0,0,0
csgo_mc_2393621,2026-04-30 05:00:00,3,,TBD,,TBD,csgo_tt_9130, ESL 挑战者联赛 S51 南美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 09:00:00,0,0,0
csgo_mc_2393322,2026-04-30 06:30:00,3,csgo_tm_8297,FURIA,csgo_tm_9928,GL,csgo_tt_8250,BLAST对抗赛 2026 S1 ,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d08anc4conkt3lege7dg.png,2026-04-29 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393649,2026-04-30 09:00:00,3,,TBD,,TBD,csgo_tt_9131, ESL 挑战者联赛 S51 北美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 12:00:00,0,0,0
csgo_mc_2393650,2026-04-30 09:00:00,3,,TBD,,TBD,csgo_tt_9131, ESL 挑战者联赛 S51 北美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 12:00:00,0,0,0
csgo_mc_2393651,2026-04-30 09:00:00,3,,TBD,,TBD,csgo_tt_9131, ESL 挑战者联赛 S51 北美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 12:00:00,0,0,0
csgo_mc_2393648,2026-04-30 09:00:00,3,,TBD,,TBD,csgo_tt_9131, ESL 挑战者联赛 S51 北美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 12:00:00,0,0,0
csgo_mc_2393562,2026-04-30 17:00:00,3,,TBD,,TBD,csgo_tt_9127, ESL 挑战者联赛 S51 大洋洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393563,2026-04-30 17:00:00,3,,TBD,,TBD,csgo_tt_9127, ESL 挑战者联赛 S51 大洋洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393593,2026-04-30 21:00:00,3,,TBD,,TBD,csgo_tt_9128, ESL 挑战者联赛 S51 亚洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393592,2026-04-30 21:00:00,3,,TBD,,TBD,csgo_tt_9128, ESL 挑战者联赛 S51 亚洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393333,2026-04-30 23:00:00,3,,TBD,,TBD,csgo_tt_8250,BLAST对抗赛 2026 S1 ,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d08anc4conkt3lege7dg.png,2026-04-29 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393545,2026-05-01 01:00:00,3,,TBD,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393544,2026-05-01 01:00:00,3,,TBD,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393334,2026-05-01 01:30:00,3,,TBD,,TBD,csgo_tt_8250,BLAST对抗赛 2026 S1 ,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d08anc4conkt3lege7dg.png,2026-04-29 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393335,2026-05-01 04:00:00,3,,TBD,,TBD,csgo_tt_8250,BLAST对抗赛 2026 S1 ,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d08anc4conkt3lege7dg.png,2026-04-29 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393622,2026-05-01 05:00:00,3,,TBD,,TBD,csgo_tt_9130, ESL 挑战者联赛 S51 南美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 09:00:00,0,0,0
csgo_mc_2393623,2026-05-01 05:00:00,3,,TBD,,TBD,csgo_tt_9130, ESL 挑战者联赛 S51 南美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 09:00:00,0,0,0
csgo_mc_2393336,2026-05-01 06:30:00,3,,TBD,,TBD,csgo_tt_8250,BLAST对抗赛 2026 S1 ,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d08anc4conkt3lege7dg.png,2026-04-29 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393652,2026-05-01 09:00:00,3,,TBD,,TBD,csgo_tt_9131, ESL 挑战者联赛 S51 北美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 12:00:00,0,0,0
csgo_mc_2393653,2026-05-01 09:00:00,3,,TBD,,TBD,csgo_tt_9131, ESL 挑战者联赛 S51 北美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 12:00:00,0,0,0
csgo_mc_2393564,2026-05-01 17:00:00,3,,TBD,,TBD,csgo_tt_9127, ESL 挑战者联赛 S51 大洋洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393565,2026-05-01 17:00:00,3,,TBD,,TBD,csgo_tt_9127, ESL 挑战者联赛 S51 大洋洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393594,2026-05-01 21:00:00,3,,TBD,,TBD,csgo_tt_9128, ESL 挑战者联赛 S51 亚洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393595,2026-05-01 21:00:00,3,,TBD,,TBD,csgo_tt_9128, ESL 挑战者联赛 S51 亚洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393547,2026-05-02 01:00:00,3,,TBD,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393546,2026-05-02 01:00:00,3,,TBD,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393346,2026-05-02 03:30:00,3,,TBD,,TBD,csgo_tt_8250,BLAST对抗赛 2026 S1 ,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d08anc4conkt3lege7dg.png,2026-04-29 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393624,2026-05-02 05:00:00,3,,TBD,,TBD,csgo_tt_9130, ESL 挑战者联赛 S51 南美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 09:00:00,0,0,0
csgo_mc_2393625,2026-05-02 05:00:00,3,,TBD,,TBD,csgo_tt_9130, ESL 挑战者联赛 S51 南美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 09:00:00,0,0,0
csgo_mc_2393347,2026-05-02 06:30:00,3,,TBD,,TBD,csgo_tt_8250,BLAST对抗赛 2026 S1 ,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d08anc4conkt3lege7dg.png,2026-04-29 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393655,2026-05-02 09:00:00,3,,TBD,,TBD,csgo_tt_9131, ESL 挑战者联赛 S51 北美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 12:00:00,0,0,0
csgo_mc_2393654,2026-05-02 09:00:00,3,,TBD,,TBD,csgo_tt_9131, ESL 挑战者联赛 S51 北美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 12:00:00,0,0,0
csgo_mc_2393566,2026-05-02 17:00:00,3,,TBD,,TBD,csgo_tt_9127, ESL 挑战者联赛 S51 大洋洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393596,2026-05-02 21:00:00,3,,TBD,,TBD,csgo_tt_9128, ESL 挑战者联赛 S51 亚洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393548,2026-05-03 01:00:00,3,,TBD,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393348,2026-05-03 01:30:00,3,,TBD,,TBD,csgo_tt_8250,BLAST对抗赛 2026 S1 ,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d08anc4conkt3lege7dg.png,2026-04-29 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393349,2026-05-03 04:30:00,3,,TBD,,TBD,csgo_tt_8250,BLAST对抗赛 2026 S1 ,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d08anc4conkt3lege7dg.png,2026-04-29 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393626,2026-05-03 05:00:00,3,,TBD,,TBD,csgo_tt_9130, ESL 挑战者联赛 S51 南美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 09:00:00,0,0,0
csgo_mc_2393656,2026-05-03 09:00:00,3,,TBD,,TBD,csgo_tt_9131, ESL 挑战者联赛 S51 北美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 12:00:00,0,0,0
csgo_mc_2393567,2026-05-03 17:00:00,3,,TBD,,TBD,csgo_tt_9127, ESL 挑战者联赛 S51 大洋洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393597,2026-05-03 21:00:00,3,,TBD,,TBD,csgo_tt_9128, ESL 挑战者联赛 S51 亚洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393549,2026-05-04 01:00:00,3,,TBD,,TBD,csgo_tt_9129, ESL 挑战者联赛 S51 欧洲杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-22 00:00:00,2026-05-04 06:00:00,0,0,0
csgo_mc_2393350,2026-05-04 01:30:00,5,,TBD,,TBD,csgo_tt_8250,BLAST对抗赛 2026 S1 ,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d08anc4conkt3lege7dg.png,2026-04-29 00:00:00,2026-05-03 23:59:59,0,0,0
csgo_mc_2393627,2026-05-04 05:00:00,3,,TBD,,TBD,csgo_tt_9130, ESL 挑战者联赛 S51 南美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 09:00:00,0,0,0
csgo_mc_2393657,2026-05-04 09:00:00,3,,TBD,,TBD,csgo_tt_9131, ESL 挑战者联赛 S51 北美杯 第4季,https://oss.5eplay.com/cloudx/p/sport/csgo/tournament/d2jeda4conkqbk3bnkm0.png,2026-04-26 00:00:00,2026-05-04 12:00:00,0,0,0
